,Año,Actividad,Capital Federal,Gran Buenos Aires,Resto Bs As,Catamarca,Cordoba,Corrientes,Chaco,Chubut,Entre Rios,Formosa,Jujuy,La Pampa,La Rioja,Mendoza,Misiones,Neuquen,Rio Negro,Salta,San Juan,San Luis,Santa Cruz,Santa Fe,Santiago del Estero,Tierra del Fuego,Tucuman
3094,2021-03-01,En cabañas y haras (18),"349,702","11,083","231,909",199,"137,073","21,126","8,089",124,"22,735",-,23,"1,743",-,"1,460",728,"4,126","1,733","4,260",49,118,-,"9,168",-,-,"4,774"
3095,2021-03-01,Producción de leche (19),"2,639,831","114,213","3,749,420",321,"2,785,883",93,6,14,"281,139",244,-,"85,054",135,130,-,-,"8,383","22,062",-,"20,854",-,"3,331,186",499,-,"7,562"
3096,2021-03-01,Producción de lana y pelos de ganado,"753,039","26,570",114,-,"36,097",-,4,"2,394",192,-,1,-,-,-,-,-,208,-,-,-,191,107,-,89,46
3097,2021-03-01,Otros,"17,369,049","4,621,191","2,382,728",119,"3,229,312","473,001","23,306","82,470","248,875",234,593,"38,318",-,"3,229,234","5,325","43,251","31,320","35,881","280,138","3,044,784","1,049","1,229,221","9,817",109,"535,586"
3098,2021-03-01,Servicios pecuarios (exc. los veterinarios),"2,656,430","90,383","898,999","1,136","884,112","16,524","16,099","15,227","183,905",299,923,"145,330",398,"46,635","3,928","8,536","7,989","4,620","13,140","33,967","1,609","448,542","9,309",147,"74,641"
3099,2021-03-01,Producc. de granja y cría de animales (20),"1,032,163","50,916","413,458",616,"147,811","6,210","3,432",305,"862,445",3,"25,474","3,830",93,"52,371",306,762,"3,049","1,571","10,395","1,233",301,"153,225","13,980",100,"6,638"
3100,2021-03-01,"Caza, captura de animales vivos y silvicultura","489,198","119,028","23,187",184,"129,238","22,754","91,691","1,136","46,347","3,999","1,443","7,925",193,"2,652","146,036","1,340",990,"2,256",173,324,"1,212","15,477","5,288","2,576","32,108"
3101,2021-03-01,Caza y captura de animales vivos (21),"19,730","5,733","1,321",1,"112,628",315,127,121,153,-,-,95,-,192,-,401,-,424,4,-,-,"3,542",154,-,-
3102,2021-03-01,"Silvicultura, extracción de madera (22)","469,469","113,294","21,866",183,"16,610","22,439","91,564","1,015","46,194","3,999","1,443","7,831",193,"2,460","146,036",939,990,"1,832",169,324,"1,212","11,935","5,134","2,576","32,108"
3103,2021-03-01,Pesca (23),"955,598","26,860","872,591",-,"1,139","14,196","2,872","1,513,782","28,357","1,439",78,29,-,"2,872",213,671,"11,244",185,"3,327","4,820","4,756","2,191",-,"3,164",160
3104,2021-03-01,Explotación de minas y canteras,"124,179,550","5,247,161","1,018,005","25,758","430,687","31,225","7,385","1,717,535","153,129","20,024","747,337","122,869","50,145","858,261","18,080","12,210,286","128,375","128,582","211,635","62,264","356,400","546,257","46,985","123,717","253,123"
3105,2021-03-01,"Extracción de carbón, lignito y turba","9,807,068","97,397","143,032","23,956","88,772","18,467",229,"115,083","119,942","10,083",475,"36,516","16,249","65,103","1,108","74,960","20,890","55,674","36,114","14,617","89,275","146,848","16,501",624,"153,177"
3106,2021-03-01,Extracción de petróleo crudo y gas natural (24),"87,197,479","76,886","14,731",85,"38,044",40,"1,169","1,364,088",653,29,"1,447","25,649","33,388","234,076",649,"10,177,724","96,388","11,441","2,084",-,"156,399","2,658",-,"116,454","2,266"
3107,2021-03-01,Extracción de minerales de uranio y torio,"390,881",239,597,-,14,-,60,184,"1,162",-,232,-,-,268,-,5,-,"1,484",-,-,-,246,108,-,-
3108,2021-03-01,Extracción de minerales metalíferos,"844,012","12,464","12,070",-,"1,367",352,"2,098","7,459",36,-,"2,983",-,-,"3,513",-,"10,002",767,"1,496","39,304",716,"3,834","1,392",-,-,"1,113"
3109,2021-03-01,Otros,"25,940,110","5,060,175","847,574","1,716","302,489","12,366","3,828","230,722","31,335","9,913","742,201","60,704",508,"555,301","16,323","1,947,595","10,330","58,487","134,134","46,932","106,892","395,112","30,377","6,639","96,567"
3110,2021-03-01,Industria manufacturera,"243,407,317","58,843,126","31,238,448","296,520","30,730,890","1,275,767","806,613","1,072,247","6,268,625","112,927","2,446,348","1,851,307","1,660,056","11,186,775","6,908,531","1,421,836","4,196,391","4,538,775","1,595,055","1,182,760","243,032","68,002,193","323,690","1,647,483","8,759,964"
3111,2021-03-01,Elaboración de productos alimenticios y bebidas,"106,726,721","15,683,399","14,617,482","154,752","12,071,530","825,121","194,471","215,382","4,569,761","19,976","990,544","1,167,512","1,234,152","8,654,459","5,084,172","271,129","3,621,905","2,384,192","947,336","13,933","115,552","45,798,956","156,461","33,025","6,228,814"
3112,2021-03-01,Prod. y proc. de carnes y vegetales (25),"69,078,187","8,665,081","7,380,390","151,615","5,865,355","57,709","33,120","147,364","4,037,861","5,565","603,596","895,246","907,707","2,537,726","1,989,571","35,390","3,073,115","1,734,411","755,479","4,854","92,456","34,407,302","92,584","6,060","4,185,796"
3113,2021-03-01,Elaboración de productos lácteos,"1,814,324","914,553","397,920",-,"2,198,957",3,"7,692","5,072","61,582","1,150",107,280,169,"12,586","9,460","2,219",388,"3,694","17,252","1,070",85,"8,119,087",653,194,"5,878"
3114,2021-03-01,Elaboración de productos de molinería (26),"4,046,395","3,441,821","5,568,130","1,420","949,822","92,976","76,393","19,177","314,472","1,486","7,044","240,053",344,"28,956","15,240","6,045","136,580","142,665","55,302",720,"11,009","1,488,911","1,678","6,302","13,711"
3115,2021-03-01,Elaboración de bebidas,"12,437,005","1,404,192","251,678","1,494","821,196","20,996","11,559","23,071","72,864","7,788","2,303","16,004","325,535","5,975,928","11,838","177,057","354,840","137,546","98,358","2,336","5,897","54,486","30,313","7,612","826,889"
3116,2021-03-01,Otros,"19,350,809","1,257,752","1,019,362",224,"2,236,200","653,436","65,707","20,698","82,983","3,987","377,494","15,929",397,"99,263","3,058,063","50,418","56,982","365,877","20,945","4,953","6,104","1,729,170","31,233","12,856","1,196,540"
3117,2021-03-01,Fabricación de productos textiles y de cuero,"19,908,191","5,478,592","1,610,958","13,400","573,234","67,439","58,125","231,341","108,702","6,136","5,518","13,389","319,291","262,747","31,397","11,109","18,753","16,480","91,855","18,607","1,520","1,839,564","58,242","120,179","23,560"
3118,2021-03-01,Productos textiles,"9,582,702","1,519,147","829,668","8,780","168,808","49,499","51,706","229,307","47,202",-,"2,099","9,764","1,129","58,079","3,876","4,922","11,810","4,733","34,751","5,157",711,"1,180,593","55,087","74,186","4,016"
3119,2021-03-01,Prendas de vestir (27),"3,874,755","1,263,643","661,657","4,291","334,568","5,381","5,012","1,792","56,554","2,877","1,878","2,923","1,772","191,240","25,480","6,117","6,684","6,252","53,806","13,333",585,"315,484","1,507","22,350","13,330"
3120,2021-03-01,Curtido y terminación de cueros (28),"6,450,735","2,695,802","119,633",330,"69,858","12,560","1,407",242,"4,945","3,258","1,541",703,"316,390","13,428","2,041",69,258,"5,495","3,299",117,224,"343,487","1,648","23,643","6,214"
3121,2021-03-01,Fabricación de sustancias y productos químicos,"41,060,610","11,724,243","4,968,054",802,"4,062,907","12,687","22,990","5,607","396,207","48,796","4,892","5,045",824,"215,121","46,020","84,121","12,654","435,696","114,241","844,146","7,058","3,721,492","1,383","256,679","115,682"
3122,2021-03-01,"Fabricación de maquinaria, equipos e instrumentos","11,850,367","5,035,107","2,035,680","7,793","7,323,723","27,116","82,735","70,841","131,328","10,912","4,222","298,974","66,248","658,080","46,540","179,482","173,698","47,096","40,533","81,550","38,539","4,857,315","33,704","552,748","129,942"
3123,2021-03-01,Fabricación de maquinaria y equipo,"10,921,807","4,617,024","1,809,540","7,601","6,543,740","26,405","78,648","38,343","107,165","10,912","3,034","298,458","35,595","605,529","45,894","177,981","154,941","46,841","39,569","31,087","30,657","4,633,603","30,809","550,138","127,919"
3124,2021-03-01,"Maq. de oficina, contabilidad e informática","1,289,997","553,073","117,594",515,"310,099",874,275,"3,001","8,939",144,314,"7,750",-,"5,647",914,"13,419",928,"1,714","1,700","1,726",83,"346,613","3,677","34,135","10,175"
3125,2021-03-01,"Radio, televisión y comunicaciones","1,357,647","386,681","4,459",906,"20,534","11,418",132,224,344,-,746,180,-,"1,879","7,382",216,58,376,106,"1,902",90,"131,054",-,"496,387",232
3126,2021-03-01,Maquinarias y aparatos eléctricos (29),"1,677,044","1,542,791","116,103",-,"1,679,838",917,"13,151","4,322","27,651",205,"1,376","2,133",-,"194,500",218,"84,957","5,980","28,914","5,526","20,661",29,"1,213,432",451,"8,597","28,038"
3127,2021-03-01,Otras maquinarias y equipos,"6,597,119","2,134,478","1,571,384","6,181","4,533,269","13,197","65,090","30,796","70,232","10,563",598,"288,394","35,595","403,503","37,379","79,389","147,975","15,836","32,237","6,798","30,454","2,942,504","26,681","11,019","89,474"
3128,2021-03-01,"Instrum. médicos, ópticos y de precisión (30)","928,560","418,083","226,140",192,"779,983",711,"4,087","32,497","24,163",-,"1,188",517,"30,653","52,552",646,"1,501","18,756",255,964,"50,463","7,882","223,712","2,895","2,610","2,023"
3129,2021-03-01,Fabricación de vehículos y equipo de transporte,"4,519,374","1,310,366","1,148,382","2,575","721,999",580,"31,577","30,444","374,441",-,18,"4,338","1,011","12,445","4,027","17,270","2,985",904,"9,843","46,709","22,001","2,861,148","2,010","18,441","10,543"
3130,2021-03-01,"Automotores, remolques y semirremolques","4,052,739","1,016,472","783,966","2,575","257,694",361,51,"5,075","319,292",-,10,"3,668",-,"2,102","1,762","5,166","2,239",526,"9,414","36,037","1,244","1,792,829","2,007","18,044","10,182"
3131,2021-03-01,Equipo de transporte,"466,635","293,894","364,414",-,"464,304",219,"31,525","25,369","55,149",-,8,670,"1,011","10,343","2,265","12,103",746,378,429,"10,672","20,757","1,068,319",3,397,361
3132,2021-03-01,Otros,"59,342,054","19,611,419","6,857,893","117,197","5,977,498","342,824","416,714","518,632","688,186","27,108","1,441,154","362,049","38,528","1,383,921","1,696,376","858,725","366,396","1,654,408","391,248","177,816","58,362","8,923,717","71,890","666,411","2,251,424"
3133,2021-03-01,Elaboración de productos de tabaco,"3,651,512","36,220","3,035",-,"4,125",529,-,-,121,-,"1,388,807","2,249",316,"1,314","516,636",673,"23,911","1,358,335",5,-,-,"1,286",49,-,738
3134,2021-03-01,Producción de madera (31),"1,011,244","477,357","311,694","1,650","304,558","192,245","49,924","20,141","207,667","2,623","2,217","24,543","4,490","266,546","889,037","9,706","68,633","41,894","12,266","4,053","2,670","223,090","14,156","20,262","124,958"
3135,2021-03-01,Fabricación de papel y de productos de papel,"10,129,411","2,692,402","431,982",3,"174,512","1,717",727,"1,890","4,878",24,"2,388",401,187,"108,914","14,445","206,487","35,192",535,"18,391","13,656",1,"1,202,281",-,"27,273","61,869"
3136,2021-03-01,Edición e impresión (32),"2,456,670","1,247,918","573,191","3,659","153,508","9,110","23,250","13,803","28,636","1,679","5,781","10,537",917,"183,242","41,307","47,771","25,747","53,122","9,028","13,870","3,764","169,969","3,322","14,504","43,906"
3137,2021-03-01,Refinación del petróleo y comb. nuclear (33),"19,545,579","104,881","68,773","16,219","237,069","23,743","13,573","96,617","3,126","2,262",-,"69,117",734,"100,357","10,169","23,049","1,509",368,153,"1,677","13,332","111,974","23,563","29,963","1,698,397"
3138,2021-03-01,Fabricación de prod. de caucho y plástico,"6,061,860","6,440,330","1,227,857",875,"1,305,122",900,"30,717","34,270","87,729",4,"8,440","16,171","4,520","286,850","125,775","21,611","27,489","40,380","17,462","55,990",473,"502,142","2,529","542,358","32,379"
3139,2021-03-01,Fabricación de prod. minerales no metálicos,"7,006,586","2,608,049","1,755,517","14,917","1,077,164","70,408","260,288","27,056","100,886","6,059","9,134","37,540","2,320","89,386","15,795","100,567","109,200","57,048","256,838","13,472","4,894","412,070","15,550","13,310","156,962"
3140,2021-03-01,Fabricación de metales comunes,"3,887,075","1,011,882","601,195",-,"899,985","1,044","5,592","91,777","41,309","9,621","17,526","53,889","14,792","76,333","14,896","17,522","3,945","17,205","22,523","40,077",485,"1,706,521",620,"2,496","60,814"
3141,2021-03-01,Fabricación de prod. elaborados de metal (34),"3,766,055","3,663,538","1,069,329","76,359","1,109,898","16,195","9,603","204,851","131,013","2,023","2,605","137,426",483,"208,795","35,180","278,175","28,404","27,676","32,649","17,384","10,970","3,974,035","1,754","7,098","44,939"
3142,2021-03-01,Reciclamiento,"421,768","119,171","48,360",-,"24,859",794,61,"1,295","35,511",-,-,-,1,"1,217",-,"11,975","3,609","1,642","10,380","15,149","15,921","13,546",35,"3,468",114
3143,2021-03-01,Otras industrias manufactureras (35),"1,404,295","1,209,671","766,961","3,515","686,699","26,140","22,979","26,933","47,311","2,813","4,257","10,176","9,769","60,968","33,136","141,190","38,757","56,202","11,554","2,487","5,852","606,803","10,312","5,680","26,347"
3144,2021-03-01,"Electricidad, gas y agua","61,379,606","181,347","3,888,021","2,314","1,073,337","2,465,731","10,499","71,549","98,778","17,029","33,127","202,782","10,286","446,833","103,767","93,823","9,769","26,580","121,241","20,509","8,664","990,716","153,886","8,701","81,208"
3145,2021-03-01,"Electricidad, gas, vapor y agua caliente","60,460,077","157,534","3,860,911","2,314","1,027,451","2,448,034","9,863","69,582","95,698",385,"33,030","202,782","10,168","442,614","101,513","90,442","9,214","7,107","121,203","20,479","8,179","979,136","153,618","8,240","80,894"
3146,2021-03-01,Energía eléctrica (36),"48,340,230","138,371","3,854,394","2,314","1,024,050","2,448,034","9,775","65,879","94,425",385,"32,619","202,611","10,168","438,411","95,329","84,030","7,837","3,599","120,540","20,435","7,084","968,752","153,616","2,145","76,106"
3147,2021-03-01,Gas (37),"12,107,291","10,046","4,236",-,"2,766",-,88,"3,704",745,-,409,171,-,"3,795","6,155","6,221","1,016","3,508",618,43,"1,096","9,919",-,"6,094","4,782"
3148,2021-03-01,Suministro de vapor y agua caliente,"12,557","9,117","2,281",-,635,-,-,-,528,-,2,-,-,407,29,191,361,-,45,-,-,465,2,-,6
3149,2021-03-01,"Captación, depuración y distribución de agua","919,529","23,812","27,110",-,"45,884","17,697",635,"1,966","3,080","16,644",97,-,119,"4,219","2,254","3,381",555,"19,473",38,30,485,"11,579",267,461,314
3150,2021-03-01,Construcción,"38,560,690","6,653,811","5,687,034","383,176","12,247,636","819,436","1,102,282","1,285,299","1,158,266","490,891","301,731","559,473","119,852","3,347,584","846,854","1,668,718","943,359","1,777,862","701,051","261,531","523,162","6,517,752","522,924","382,684","634,751"
3151,2021-03-01,Comercio al por mayor y al por menor (38),"123,097,548","42,410,078","40,887,071","845,798","34,826,977","3,103,425","4,895,150","2,864,528","6,423,838","1,065,297","845,285","3,881,273","365,562","5,101,045","2,342,945","3,874,775","3,390,040","3,744,214","1,152,525","553,851","1,058,849","30,801,373","1,269,327","1,379,090","5,212,750"
3152,2021-03-01,"Venta, mantenimiento y reparación de vehículos (39)","13,272,970","18,871,959","3,792,676","66,448","1,578,698","309,415","741,090","373,491","328,799","88,193","63,872","294,989","55,699","698,919","312,431","1,128,993","209,378","524,692","177,139","79,444","87,502","1,651,747","83,891","164,699","537,111"
3153,2021-03-01,Comercio al por mayor (40),"71,717,501","15,101,990","26,361,702","103,184","25,107,062","892,534","1,814,913","671,320","3,153,879","336,595","228,216","1,738,514","80,847","2,059,302","913,666","1,752,810","2,095,097","1,776,683","296,875","187,144","178,821","19,777,030","265,574","208,315","3,195,510"
3154,2021-03-01,Comercio al por menor (41),"38,107,077","8,436,130","10,732,695","676,167","8,141,217","1,901,476","2,339,146","1,819,716","2,941,161","640,509","553,195","1,847,770","229,016","2,342,824","1,116,848","992,971","1,085,565","1,442,838","678,511","287,263","792,526","9,372,596","919,862","1,006,076","1,480,128"
3155,2021-03-01,Servicios,"314,626,599","34,701,981","32,994,911","1,676,830","25,147,502","2,414,741","5,008,283","3,385,388","9,493,431","3,126,415","1,088,802","3,544,521","1,092,432","21,481,138","2,540,561","6,059,845","2,580,683","2,826,883","2,756,782","1,339,627","2,586,579","36,248,109","932,423","1,817,100","8,508,695"
3156,2021-03-01,Hotelería y restaurantes,"4,831,776","1,542,274","1,125,614","4,524","392,280","113,028","22,100","99,001","174,489","25,831","13,093","104,464","5,279","600,887","39,931","435,465","177,266","74,940","66,436","34,181","111,848","353,437","62,225","158,040","84,070"
3157,2021-03-01,"Transportes, almacenamiento y comunicaciones","48,276,891","4,580,012","5,320,003","17,225","3,300,618","539,087","711,848","528,276","817,533","123,088","174,392","498,158","14,539","2,615,803","524,052","1,179,109","307,881","382,459","219,966","162,787","455,799","3,964,289","88,476","293,901","436,531"
3158,2021-03-01,Transporte terrestre,"20,227,819","3,618,345","3,868,672","8,242","2,316,518","488,891","275,381","414,130","731,319","81,437","126,601","456,395","6,693","2,414,627","418,468","840,717","232,720","298,782","188,218","153,084","424,704","2,391,603","61,082","159,974","375,887"
3159,2021-03-01,Transporte por vía acuática,"833,715","35,064","31,115",-,"1,668","3,172",385,"20,436","1,462",7,-,-,-,384,"17,087","7,532","15,181","1,614",-,13,117,"23,894",-,"10,299",237
3160,2021-03-01,Transporte aéreo,"459,660","40,283","19,235",-,"14,483",263,432,434,"1,388",13,"1,978",-,682,"3,162","1,973","2,506","7,306",528,545,223,7,"4,012",30,"6,761","1,081"
3161,2021-03-01,Servicios anexos al transporte (42),"12,744,982","661,756","1,186,204","8,396","345,847","22,605","47,525","71,051","55,455","3,939","8,186","3,867","5,122","107,178","68,453","294,800","36,783","58,445","18,100","5,804","19,446","1,408,754","7,322","101,884","47,276"
3162,2021-03-01,Correos y telecomunicaciones,"14,010,715","224,563","214,777",587,"622,103","24,156","388,124","22,224","27,908","37,692","37,627","37,897","2,043","90,452","18,071","33,553","15,892","23,091","13,104","3,662","11,525","136,025","20,042","14,983","12,050"
3163,2021-03-01,Intermediación financiera y otros servicios financ.,"77,607,693","4,352,065","886,088","9,047","2,999,415","85,559","387,577","138,154","240,001","6,942","32,111","34,778","1,326","353,985","54,745","104,733","55,966","135,461","40,053","20,797","28,228","3,242,307","6,759","108,687","225,080"
3164,2021-03-01,Banco Central de la República Argentina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3165,2021-03-01,Entidades financieras autorizadas por el BCRA,"50,049,444","3,635,253","72,024",101,"41,390","9,266","14,841","87,846","84,843",18,"3,563","1,113",2,"18,767","7,592","14,162","6,332","4,555","2,352","3,461","6,344","2,211,145",158,"25,951","27,743"
3166,2021-03-01,Seguros y admin. de fondos de jubil. y pens.,"1,977,801","262,464","328,752","2,196","112,295","15,702","15,939","25,865","91,238","5,497","2,860","23,732",427,"167,770","19,125","22,249","14,373","17,880","6,744","6,002","3,053","157,851","3,060","11,617","17,179"
3167,2021-03-01,Servicios auxiliares a la actividad financiera,"3,772,498","22,280","41,509","4,124","41,172","2,363","325,538","4,721","23,415",342,"1,700","2,390",478,"35,850","7,815","14,504","2,644","60,275",379,"1,485","4,219","92,456",187,"1,985","3,781"
3168,2021-03-01,Otros servicios financieros,"21,807,949","432,068","443,803","2,627","2,804,559","58,228","31,259","19,721","40,504","1,085","23,988","7,543",419,"131,598","20,212","53,818","32,617","52,751","30,578","9,849","14,612","780,854","3,354","69,134","176,377"
3169,2021-03-01,"Inmobiliarios, empresariales y de alquiler","60,932,664","8,470,405","7,182,046","61,159","5,778,951","537,712","922,894","777,419","1,330,882","286,703","402,013","868,501","63,752","1,337,279","810,123","1,388,542","483,928","1,116,929","334,770","211,903","328,923","5,944,614","219,082","453,432","973,279"
3170,2021-03-01,Inmobiliarios,"10,207,892","1,171,943","1,231,385","14,872","1,240,310","103,181","72,641","72,969","278,753","4,860","18,931","194,533","5,527","137,128","47,997","329,826","87,897","93,436","24,224","24,585","44,151","695,530","14,037","80,281","71,502"
3171,2021-03-01,Alquiler de equipo de transporte,"901,808","153,319","71,233","1,973","27,904","3,008","39,569","136,988","6,858",631,"2,698","1,437",120,"51,697","1,841","330,625","16,855","30,618","8,657","22,695","4,594","72,041","2,635","13,928","27,702"
